2021-03-25 04:51:00,1620.99
2021-03-25 04:52:00,1623.07
2021-03-25 04:53:00,1620.8
2021-03-25 04:54:00,1622.34
2021-03-25 04:55:00,1625.09
2021-03-25 04:56:00,1623.78
2021-03-25 04:57:00,1622.3
2021-03-25 04:58:00,1619.33
2021-03-25 04:59:00,1613.88
2021-03-25 05:00:00,1611.22
2021-03-25 05:01:00,1603.81
2021-03-25 05:02:00,1599.13
2021-03-25 05:03:00,1606.72
2021-03-25 05:04:00,1608.12
2021-03-25 05:05:00,1618.39
2021-03-25 05:06:00,1618.05
2021-03-25 05:07:00,1615.04
2021-03-25 05:08:00,1618.86
2021-03-25 05:09:00,1619.66
2021-03-25 05:10:00,1616.79
2021-03-25 05:11:00,1613.93
2021-03-25 05:12:00,1612.31
2021-03-25 05:13:00,1617.23
2021-03-25 05:14:00,1616.11
2021-03-25 05:15:00,1614.29
2021-03-25 05:16:00,1617.83
2021-03-25 05:17:00,1616.01
2021-03-25 05:18:00,1615
2021-03-25 05:19:00,1613.41
2021-03-25 05:20:00,1614.43
2021-03-25 05:21:00,1619.08
2021-03-25 05:22:00,1619.64
2021-03-25 05:23:00,1617
2021-03-25 05:24:00,1618.39
2021-03-25 05:25:00,1616.53
2021-03-25 05:26:00,1617.05
2021-03-25 05:27:00,1615.26
2021-03-25 05:28:00,1616.88
2021-03-25 05:29:00,1616.7
2021-03-25 05:30:00,1613.21
2021-03-25 05:31:00,1617.4
2021-03-25 05:32:00,1614.08
2021-03-25 05:33:00,1615.13
2021-03-25 05:34:00,1612.6
2021-03-25 05:35:00,1611.94
2021-03-25 05:36:00,1615.3
2021-03-25 05:37:00,1608.16
2021-03-25 05:38:00,1610.14
2021-03-25 05:39:00,1609.68
2021-03-25 05:40:00,1613.62
2021-03-25 05:41:00,1612.26
2021-03-25 05:42:00,1616.24
2021-03-25 05:43:00,1615.32
2021-03-25 05:44:00,1619.49
2021-03-25 05:45:00,1619.35
2021-03-25 05:46:00,1619.81
2021-03-25 05:47:00,1618.51
2021-03-25 05:48:00,1616.78
2021-03-25 05:49:00,1616.33
2021-03-25 05:50:00,1614.62
2021-03-25 05:51:00,1611.54
2021-03-25 05:52:00,1611.27
2021-03-25 05:53:00,1610.28
2021-03-25 05:54:00,1611.68
2021-03-25 05:55:00,1611.91
2021-03-25 05:56:00,1612.01
2021-03-25 05:57:00,1614.37
2021-03-25 05:58:00,1614.56
2021-03-25 05:59:00,1614.73
2021-03-25 06:00:00,1607.25
2021-03-25 06:01:00,1606.67
2021-03-25 06:02:00,1601.23
2021-03-25 06:03:00,1603.22
2021-03-25 06:04:00,1603.63
2021-03-25 06:05:00,1605.29
2021-03-25 06:06:00,1610.38
2021-03-25 06:07:00,1608.5
2021-03-25 06:08:00,1609.47
2021-03-25 06:09:00,1608.49
2021-03-25 06:10:00,1605.81
2021-03-25 06:11:00,1603.33
2021-03-25 06:12:00,1603.08
2021-03-25 06:13:00,1600.34
2021-03-25 06:14:00,1594.58
2021-03-25 06:15:00,1589.96
2021-03-25 06:16:00,1579.66
2021-03-25 06:17:00,1570.54
2021-03-25 06:18:00,1571.68
2021-03-25 06:19:00,1554.45
2021-03-25 06:20:00,1567.76
2021-03-25 06:21:00,1576.85
2021-03-25 06:22:00,1570.01
2021-03-25 06:23:00,1568.57
2021-03-25 06:24:00,1565.5
2021-03-25 06:25:00,1550.51
2021-03-25 06:26:00,1560.72
2021-03-25 06:27:00,1564.96
2021-03-25 06:28:00,1564.34
2021-03-25 06:29:00,1572.15
2021-03-25 06:30:00,1576.16
2021-03-25 06:31:00,1573.67
2021-03-25 06:32:00,1574.05
2021-03-25 06:33:00,1576.48
2021-03-25 06:34:00,1582.99
