datetime,open,high,low,close,volume,id
2021-03-13 15:43:00,5.7916,5.7916,5.7718,5.7803,2886.352548,1615650180
2021-03-13 15:44:00,5.77,5.7811,5.7668,5.7747,2118.27758943,1615650240
2021-03-13 15:45:00,5.7747,5.8058,5.7706,5.7988,6835.868391,1615650300
2021-03-13 15:46:00,5.8028,5.8354,5.8028,5.8326,14389.967798,1615650360
2021-03-13 15:47:00,5.8394,5.8474,5.8329,5.8436,6219.4139064,1615650420
2021-03-13 15:48:00,5.85,5.8597,5.803,5.8134,21354.73111966,1615650480
2021-03-13 15:49:00,5.802,5.8128,5.802,5.811,1913.588434,1615650540
2021-03-13 15:50:00,5.8101,5.8191,5.8101,5.8118,994.206277,1615650600
2021-03-13 15:51:00,5.8109,5.8222,5.8049,5.8049,1009.951568,1615650660
2021-03-13 15:52:00,5.8109,5.8173,5.8,5.8108,2721.494439,1615650720
2021-03-13 15:53:00,5.8097,5.8101,5.8045,5.8093,1306.841493,1615650780
2021-03-13 15:54:00,5.8002,5.8002,5.7958,5.7967,269.122762,1615650840
2021-03-13 15:55:00,5.8045,5.8257,5.7987,5.8256,4939.968151,1615650900
2021-03-13 15:56:00,5.8398,5.8522,5.8268,5.8268,5584.032212,1615650960
2021-03-13 15:57:00,5.8347,5.8828,5.8347,5.8691,10149.181243,1615651020
2021-03-13 15:58:00,5.8699,5.8927,5.8571,5.8877,18397.50436689,1615651080
2021-03-13 15:59:00,5.8693,5.887,5.8224,5.8855,10226.207785,1615651140
2021-03-13 16:00:00,5.8889,5.9272,5.8889,5.9174,6344.749285,1615651200
2021-03-13 16:01:00,5.9285,5.9446,5.8747,5.8941,20043.12949253,1615651260
2021-03-13 16:02:00,5.8938,5.9043,5.8727,5.8727,32544.855804,1615651320
2021-03-13 16:03:00,5.8761,5.8857,5.8657,5.8791,4333.684761,1615651380
2021-03-13 16:04:00,5.8822,5.8822,5.8241,5.86,36384.649375,1615651440
2021-03-13 16:05:00,5.86,5.8604,5.6001,5.8,47544.652003,1615651500
2021-03-13 16:06:00,5.815,5.8327,5.802,5.8164,12687.029216,1615651560
2021-03-13 16:07:00,5.8231,5.8485,5.8056,5.8071,12136.908209,1615651620
2021-03-13 16:08:00,5.8225,5.8824,5.8138,5.8602,16935.945239,1615651680
2021-03-13 16:09:00,5.8824,5.8825,5.8412,5.8503,7106.71896,1615651740
2021-03-13 16:10:00,5.8523,5.8648,5.8351,5.8648,5029.66643985,1615651800
2021-03-13 16:11:00,5.8733,5.8733,5.8444,5.8549,4785.740363,1615651860
2021-03-13 16:12:00,5.8663,5.8663,5.8484,5.8581,1218.298117,1615651920
2021-03-13 16:13:00,5.85,5.9221,5.8456,5.9221,20040.49687217,1615651980
2021-03-13 16:14:00,5.9214,5.9252,5.8923,5.9111,7272.460441,1615652040
2021-03-13 16:15:00,5.8984,5.9199,5.8984,5.9199,3595.757324,1615652100
2021-03-13 16:16:00,5.9186,5.9186,5.8484,5.8698,15658.072296,1615652160
2021-03-13 16:17:00,5.864,5.868,5.8542,5.8678,5800.802805,1615652220
2021-03-13 16:18:00,5.8694,5.8694,5.8402,5.8569,2674.371215,1615652280
2021-03-13 16:19:00,5.8543,5.8587,5.7543,5.8587,24616.064906,1615652340
2021-03-13 16:20:00,5.8461,5.873,5.8354,5.8683,7542.014079,1615652400
2021-03-13 16:21:00,5.8588,5.9097,5.8588,5.8707,25270.331196,1615652460
2021-03-13 16:22:00,5.8963,5.8964,5.8618,5.8816,2223.116815,1615652520
2021-03-13 16:23:00,5.8794,5.8863,5.8783,5.8863,4928.262259,1615652580
2021-03-13 16:24:00,5.8724,5.8883,5.868,5.8824,3087.823521,1615652640
2021-03-13 16:25:00,5.87,5.8767,5.8479,5.8479,4600.731307,1615652700
2021-03-13 16:26:00,5.8536,5.8544,5.8318,5.8318,3497.243457,1615652760
2021-03-13 16:27:00,5.8214,5.8385,5.8147,5.8385,8013.794273,1615652820
2021-03-13 16:28:00,5.8308,5.9248,5.8308,5.8875,26410.453846,1615652880
2021-03-13 16:29:00,5.8849,5.8875,5.8468,5.8623,22856.689072,1615652940
2021-03-13 16:30:00,5.8622,5.8622,5.8332,5.8546,12240.940349,1615653000
2021-03-13 16:31:00,5.8486,5.8564,5.8327,5.8327,5174.019669,1615653060
2021-03-13 16:32:00,5.8481,5.8563,5.8335,5.8455,6720.472937,1615653120
2021-03-13 16:33:00,5.8542,5.8797,5.844,5.8524,11331.034822,1615653180
2021-03-13 16:34:00,5.8581,5.8948,5.8581,5.8946,24338.398152,1615653240
2021-03-13 16:35:00,5.8945,5.9162,5.8904,5.9162,15918.66281125,1615653300
2021-03-13 16:36:00,5.9162,5.9162,5.8736,5.9092,21081.630735,1615653360
2021-03-13 16:37:00,5.9117,5.9282,5.9085,5.9282,10067.858776,1615653420
2021-03-13 16:38:00,5.928,5.9538,5.9227,5.9538,8421.331718,1615653480
2021-03-13 16:39:00,5.9562,5.9807,5.9562,5.976,2232.815958,1615653540
2021-03-13 16:40:00,5.9882,6.0499,5.9882,6.0393,14984.712929,1615653600
2021-03-13 16:41:00,6.0344,6.0438,5.99,6.0007,39666.62791249,1615653660
2021-03-13 16:42:00,5.9752,5.9891,5.9514,5.9705,4184.53927,1615653720
2021-03-13 16:43:00,5.9756,5.9756,5.9094,5.9362,9785.779846,1615653780
2021-03-13 16:44:00,5.9393,5.9651,5.9285,5.9419,6466.996533,1615653840
2021-03-13 16:45:00,5.951,5.9588,5.9187,5.9314,20506.749424,1615653900
2021-03-13 16:46:00,5.9334,5.9423,5.923,5.929,7067.362448,1615653960
2021-03-13 16:47:00,5.9105,5.9105,5.8769,5.9062,1935.972131,1615654020
2021-03-13 16:48:00,5.8999,5.9025,5.8878,5.8926,4471.469042,1615654080
2021-03-13 16:49:00,5.8987,5.9274,5.8926,5.9274,8783.886898,1615654140
2021-03-13 16:50:00,5.9255,5.9326,5.9018,5.9018,6199.763625,1615654200
2021-03-13 16:51:00,5.9116,5.9489,5.9044,5.9111,5683.945288,1615654260
2021-03-13 16:52:00,5.925,5.95,5.9174,5.9246,3791.715891,1615654320
2021-03-13 16:53:00,5.9333,5.9333,5.9159,5.927,4780.602998,1615654380
2021-03-13 16:54:00,5.9266,5.9266,5.892,5.9112,7065.457121,1615654440
2021-03-13 16:55:00,5.8973,5.9178,5.88,5.8934,22271.099021,1615654500
2021-03-13 16:56:00,5.88,5.8884,5.8549,5.8744,8201.423269,1615654560
