datetime,open,high,low,close,volume,id
2021-03-13 15:43:00,0.40373,0.403845,0.40302,0.403534,11998.6076578445,1615650180
2021-03-13 15:44:00,0.403584,0.403834,0.403331,0.403777,6519.3438288675,1615650240
2021-03-13 15:45:00,0.404076,0.404625,0.404076,0.404391,12230.429761604,1615650300
2021-03-13 15:46:00,0.404266,0.404761,0.404208,0.404578,6897.6063808534,1615650360
2021-03-13 15:47:00,0.404648,0.405257,0.404438,0.405164,5255.9286689713,1615650420
2021-03-13 15:48:00,0.405231,0.40607,0.405055,0.405247,137861.8419653304,1615650480
2021-03-13 15:49:00,0.4053,0.405632,0.405036,0.405384,18298.9712805481,1615650540
2021-03-13 15:50:00,0.405442,0.405579,0.40531,0.40531,7705.8629982243,1615650600
2021-03-13 15:51:00,0.405352,0.405352,0.404927,0.405014,12600.7339165667,1615650660
2021-03-13 15:52:00,0.405014,0.405392,0.404921,0.404921,5833.3170644844,1615650720
2021-03-13 15:53:00,0.404992,0.405092,0.404822,0.404866,6258.9308802859,1615650780
2021-03-13 15:54:00,0.404803,0.40492,0.404414,0.404414,4341.6530093427,1615650840
2021-03-13 15:55:00,0.404597,0.405491,0.404592,0.405491,6460.5189460179,1615650900
2021-03-13 15:56:00,0.405341,0.405591,0.405265,0.405365,5339.4694598012,1615650960
2021-03-13 15:57:00,0.405442,0.405554,0.405403,0.40555,4561.2987184457,1615651020
2021-03-13 15:58:00,0.405465,0.405553,0.40538,0.40555,512.1128750767,1615651080
2021-03-13 15:59:00,0.405402,0.405402,0.404592,0.404966,15954.3424564279,1615651140
2021-03-13 16:00:00,0.405236,0.406887,0.40516,0.406377,39499.3077074845,1615651200
2021-03-13 16:01:00,0.406489,0.406785,0.406068,0.406068,8130.4683858389,1615651260
2021-03-13 16:02:00,0.406068,0.407244,0.406068,0.40699,9671.4590698649,1615651320
2021-03-13 16:03:00,0.406989,0.407027,0.406531,0.406588,10946.8028252868,1615651380
2021-03-13 16:04:00,0.406602,0.406821,0.406108,0.4065,5311.0024642374,1615651440
2021-03-13 16:05:00,0.406403,0.406453,0.406204,0.406241,5374.5699369916,1615651500
2021-03-13 16:06:00,0.406369,0.406515,0.406226,0.406358,12360.2343264066,1615651560
2021-03-13 16:07:00,0.406539,0.407106,0.406539,0.406589,17957.2291727441,1615651620
2021-03-13 16:08:00,0.406644,0.406843,0.406589,0.40665,15966.270465841,1615651680
2021-03-13 16:09:00,0.406748,0.406762,0.405657,0.405947,21111.5150772724,1615651740
2021-03-13 16:10:00,0.405887,0.406167,0.405768,0.406082,2758.1668950145,1615651800
2021-03-13 16:11:00,0.406047,0.406047,0.405688,0.405872,7373.615993395,1615651860
2021-03-13 16:12:00,0.405987,0.406265,0.40593,0.405943,38032.8775093205,1615651920
2021-03-13 16:13:00,0.40607,0.406511,0.40604,0.406511,3211.1209378931,1615651980
2021-03-13 16:14:00,0.406615,0.407087,0.406068,0.406815,37320.3425958251,1615652040
2021-03-13 16:15:00,0.407057,0.407251,0.406809,0.407251,15229.3593154055,1615652100
2021-03-13 16:16:00,0.407363,0.407363,0.406344,0.406345,14286.0311378613,1615652160
2021-03-13 16:17:00,0.406443,0.407337,0.406443,0.406933,38102.3000684261,1615652220
2021-03-13 16:18:00,0.406881,0.407248,0.406692,0.406931,3783.9288609049,1615652280
2021-03-13 16:19:00,0.407038,0.407218,0.406315,0.406315,16226.0558983618,1615652340
2021-03-13 16:20:00,0.406497,0.406722,0.405216,0.405514,128118.9766056768,1615652400
2021-03-13 16:21:00,0.405554,0.405824,0.405436,0.405705,34736.9868436161,1615652460
2021-03-13 16:22:00,0.405745,0.405828,0.405194,0.405219,13020.953765374,1615652520
2021-03-13 16:23:00,0.405258,0.405927,0.405258,0.405927,49561.6373487402,1615652580
2021-03-13 16:24:00,0.40582,0.406594,0.40582,0.406401,14790.9705302779,1615652640
2021-03-13 16:25:00,0.406297,0.406561,0.406297,0.406376,10151.394059369,1615652700
2021-03-13 16:26:00,0.406485,0.406485,0.406346,0.406437,4326.3273824471,1615652760
2021-03-13 16:27:00,0.406402,0.406403,0.405493,0.4055,42215.0740965194,1615652820
2021-03-13 16:28:00,0.4055,0.405718,0.405129,0.405137,23083.3477838869,1615652880
2021-03-13 16:29:00,0.405291,0.405293,0.404888,0.405068,35022.346372233,1615652940
2021-03-13 16:30:00,0.405002,0.405002,0.404478,0.404536,36459.431333427,1615653000
2021-03-13 16:31:00,0.404534,0.404721,0.404304,0.404526,34625.1594691986,1615653060
2021-03-13 16:32:00,0.404434,0.404434,0.404033,0.404244,31614.7823433761,1615653120
2021-03-13 16:33:00,0.404314,0.404863,0.404187,0.404589,59410.3938329399,1615653180
2021-03-13 16:34:00,0.40455,0.405536,0.404541,0.405496,13276.7452671316,1615653240
2021-03-13 16:35:00,0.405417,0.405709,0.40512,0.405618,29434.4582838434,1615653300
2021-03-13 16:36:00,0.405815,0.406192,0.405601,0.406025,25150.8355182183,1615653360
2021-03-13 16:37:00,0.406028,0.406363,0.405802,0.406117,20830.2765378319,1615653420
2021-03-13 16:38:00,0.406294,0.406711,0.406136,0.406701,17301.9562795836,1615653480
2021-03-13 16:39:00,0.406485,0.406835,0.40648,0.406835,8113.6610797993,1615653540
2021-03-13 16:40:00,0.406887,0.407581,0.406887,0.407504,16262.4278462456,1615653600
2021-03-13 16:41:00,0.4075,0.407925,0.407279,0.407475,27090.0427640056,1615653660
2021-03-13 16:42:00,0.407543,0.407964,0.407167,0.407219,38454.247960222405,1615653720
2021-03-13 16:43:00,0.407097,0.407187,0.406923,0.407094,6869.8249800455,1615653780
2021-03-13 16:44:00,0.407181,0.407269,0.406957,0.407174,8899.2869626353,1615653840
2021-03-13 16:45:00,0.407174,0.407854,0.407091,0.407811,15898.5809984371,1615653900
2021-03-13 16:46:00,0.407744,0.407899,0.407511,0.407838,8635.6462575729,1615653960
2021-03-13 16:47:00,0.407798,0.407955,0.407591,0.407945,28154.1942509048,1615654020
2021-03-13 16:48:00,0.407823,0.408607,0.407791,0.408222,21456.339455077,1615654080
2021-03-13 16:49:00,0.408223,0.409141,0.408223,0.408693,36454.6451267539,1615654140
2021-03-13 16:50:00,0.408662,0.408718,0.408204,0.408297,41990.2227442976,1615654200
2021-03-13 16:51:00,0.408219,0.408573,0.407507,0.408037,51158.1534216158,1615654260
2021-03-13 16:52:00,0.408194,0.408487,0.407262,0.407791,151722.7017239607,1615654320
2021-03-13 16:53:00,0.407785,0.408811,0.407785,0.408566,132488.3107990983,1615654380
2021-03-13 16:54:00,0.408771,0.409119,0.408234,0.408234,22943.99293320558,1615654440
2021-03-13 16:55:00,0.408224,0.408281,0.407851,0.408036,10153.703574677671,1615654500
2021-03-13 16:56:00,0.408024,0.408462,0.407962,0.408376,8767.3440593365,1615654560
2021-03-13 16:57:00,0.408306,0.408323,0.408056,0.408179,3730.8975145802,1615654620
2021-03-13 16:58:00,0.408197,0.408334,0.408074,0.408124,12093.9262161659,1615654680
2021-03-13 16:59:00,0.40807,0.408184,0.407963,0.408086,5493.1916753553,1615654740
2021-03-13 17:00:00,0.408108,0.408503,0.407789,0.408503,18137.4918882488,1615654800
2021-03-13 17:01:00,0.408445,0.408843,0.408214,0.408843,23794.3508743355,1615654860
2021-03-13 17:02:00,0.40856,0.408561,0.407857,0.408027,13526.7071912138,1615654920
2021-03-13 17:03:00,0.407896,0.408047,0.407809,0.407809,3537.758101114,1615654980
2021-03-13 17:04:00,0.407773,0.408168,0.407764,0.407896,3862.6502168807,1615655040
2021-03-13 17:05:00,0.407698,0.408028,0.407544,0.407659,1895.4314794068,1615655100
2021-03-13 17:06:00,0.407721,0.407927,0.407618,0.407835,3465.9941180722,1615655160
2021-03-13 17:07:00,0.407635,0.407635,0.40735,0.407383,1455.7928696802,1615655220
2021-03-13 17:08:00,0.40732,0.407519,0.407143,0.407236,4514.8029414792,1615655280
2021-03-13 17:09:00,0.407425,0.40756,0.407007,0.40724,7988.0715885865,1615655340
2021-03-13 17:10:00,0.40701,0.407738,0.406882,0.407738,18463.7797491465,1615655400
2021-03-13 17:11:00,0.407805,0.407805,0.407253,0.407253,5502.9180463109,1615655460
2021-03-13 17:12:00,0.40725,0.407431,0.40704,0.407093,2908.1808651079,1615655520
2021-03-13 17:13:00,0.407172,0.407219,0.406827,0.406827,2613.2784063781,1615655580
2021-03-13 17:14:00,0.406821,0.407017,0.406625,0.406625,6579.0868993866,1615655640
2021-03-13 17:15:00,0.406673,0.406688,0.406416,0.406615,24205.619154172,1615655700
2021-03-13 17:16:00,0.406612,0.407267,0.406447,0.407241,4447.7868993342,1615655760
2021-03-13 17:17:00,0.407169,0.407204,0.406519,0.406687,7979.5436902128,1615655820
2021-03-13 17:18:00,0.406598,0.406739,0.406381,0.406402,4310.4624935686,1615655880
2021-03-13 17:19:00,0.406389,0.406389,0.406125,0.40616,4512.8453739499,1615655940
2021-03-13 17:20:00,0.406153,0.406592,0.406097,0.406592,6067.3857418549,1615656000
2021-03-13 17:21:00,0.406558,0.406653,0.406391,0.406498,1843.0228683125,1615656060
2021-03-13 17:22:00,0.406312,0.406503,0.4062,0.406396,4988.1092076854,1615656120
2021-03-13 17:23:00,0.406441,0.406815,0.406431,0.406815,1539.0173488827,1615656180
2021-03-13 17:24:00,0.406871,0.407284,0.406871,0.407284,4492.6163248242,1615656240
2021-03-13 17:25:00,0.407184,0.407216,0.406651,0.406651,9181.3296655566,1615656300
2021-03-13 17:26:00,0.406638,0.406728,0.40626,0.406529,7742.1148715729,1615656360
2021-03-13 17:27:00,0.406463,0.406657,0.406217,0.406227,3516.6357367157,1615656420
2021-03-13 17:28:00,0.406437,0.407194,0.406436,0.407194,11705.1888785231,1615656480
2021-03-13 17:29:00,0.406998,0.407207,0.406877,0.407207,3458.0745857916,1615656540
2021-03-13 17:30:00,0.407113,0.407132,0.406863,0.406985,1845.219694838,1615656600
2021-03-13 17:31:00,0.406952,0.407139,0.406908,0.407139,1854.0411107418,1615656660
2021-03-13 17:32:00,0.407081,0.407383,0.406728,0.407328,65516.6530250605,1615656720
2021-03-13 17:33:00,0.407398,0.407398,0.406896,0.406896,12302.0308588973,1615656780
2021-03-13 17:34:00,0.406908,0.40717,0.40688,0.407066,6783.9660713473,1615656840
2021-03-13 17:35:00,0.407127,0.407499,0.407127,0.407499,3048.8155249828,1615656900
2021-03-13 17:36:00,0.407499,0.407877,0.407205,0.407626,35291.6315209095,1615656960
2021-03-13 17:37:00,0.407638,0.40795,0.407616,0.40795,22525.3257554551,1615657020
2021-03-13 17:38:00,0.407862,0.408612,0.407861,0.408611,20162.6816953087,1615657080
2021-03-13 17:39:00,0.408637,0.409189,0.408587,0.408947,19990.78157757255,1615657140
2021-03-13 17:40:00,0.409023,0.409023,0.40857,0.408643,34205.2403714976,1615657200
2021-03-13 17:41:00,0.408643,0.409524,0.408643,0.409524,3075.8622807254,1615657260
2021-03-13 17:42:00,0.409511,0.409726,0.409287,0.40946,33151.6398102575,1615657320
2021-03-13 17:43:00,0.40961,0.41,0.409538,0.41,14995.1045395078,1615657380
2021-03-13 17:44:00,0.410106,0.410451,0.408896,0.409143,34130.8030400773,1615657440
2021-03-13 17:45:00,0.409269,0.409376,0.408976,0.409296,7621.684444749,1615657500
2021-03-13 17:46:00,0.409165,0.409165,0.408486,0.408908,4100.8931886421,1615657560
2021-03-13 17:47:00,0.408877,0.408931,0.407809,0.407809,7815.7179516909,1615657620
2021-03-13 17:48:00,0.408003,0.408802,0.408003,0.40848,38583.1605544573,1615657680
2021-03-13 17:49:00,0.408458,0.40916,0.408458,0.40916,5648.2125980338,1615657740
2021-03-13 17:50:00,0.409164,0.409165,0.409131,0.409164,26838.3726403977,1615657800
2021-03-13 17:51:00,0.409139,0.409643,0.408992,0.409455,54220.7096091838,1615657860
2021-03-13 17:52:00,0.409191,0.409191,0.408446,0.4088,7949.6333992914,1615657920
2021-03-13 17:53:00,0.4088,0.409541,0.4088,0.409541,26236.0322968268,1615657980
2021-03-13 17:54:00,0.409354,0.409801,0.409354,0.409769,3751.413645866,1615658040
2021-03-13 17:55:00,0.409646,0.409646,0.409045,0.409403,9038.2882304471,1615658100
2021-03-13 17:56:00,0.409346,0.409716,0.409346,0.409488,4222.9642295889,1615658160
2021-03-13 17:57:00,0.409469,0.409499,0.408289,0.408412,31601.8116653926,1615658220
2021-03-13 17:58:00,0.408182,0.408652,0.408155,0.408652,34036.7419846552,1615658280
2021-03-13 17:59:00,0.408906,0.409117,0.408819,0.408984,1971.4434812958,1615658340
2021-03-13 18:00:00,0.409093,0.409792,0.409093,0.409652,3393.8136654762,1615658400
2021-03-13 18:01:00,0.409649,0.409772,0.409512,0.409642,37045.1705998223,1615658460
2021-03-13 18:02:00,0.409828,0.410206,0.409529,0.409733,37535.8651431112,1615658520
2021-03-13 18:03:00,0.40973,0.40998,0.409451,0.409836,65745.8772734522,1615658580
2021-03-13 18:04:00,0.409721,0.409943,0.409551,0.409784,6294.8863324531,1615658640
2021-03-13 18:05:00,0.409949,0.409949,0.409643,0.409754,5623.4505597494,1615658700
2021-03-13 18:06:00,0.409889,0.410112,0.409667,0.410112,1838.9449248012,1615658760
2021-03-13 18:07:00,0.410112,0.410481,0.409939,0.410455,12710.9545740959,1615658820
2021-03-13 18:08:00,0.410231,0.410468,0.410159,0.410368,3600.9797489845,1615658880
2021-03-13 18:09:00,0.41017,0.410232,0.410108,0.410232,838.4732073666,1615658940
2021-03-13 18:10:00,0.410049,0.41019,0.410049,0.41019,3163.9695349193,1615659000
2021-03-13 18:11:00,0.410049,0.410091,0.409418,0.40954,8738.0254752643,1615659060
2021-03-13 18:12:00,0.409757,0.410266,0.409757,0.41011,1493.8843869719,1615659120
2021-03-13 18:13:00,0.409893,0.410722,0.409679,0.410467,15434.7421592317,1615659180
2021-03-13 18:14:00,0.410448,0.410448,0.409604,0.409604,6095.7637328429,1615659240
2021-03-13 18:15:00,0.409729,0.410287,0.409729,0.410287,1242.7982072001,1615659300
2021-03-13 18:16:00,0.410151,0.41016,0.41002,0.410106,4819.5113516047,1615659360
2021-03-13 18:17:00,0.41006,0.410077,0.40989,0.410068,2775.623420659,1615659420
2021-03-13 18:18:00,0.40988,0.40988,0.409658,0.409686,1975.0067189636,1615659480
2021-03-13 18:19:00,0.409677,0.409955,0.40945,0.40945,4290.7760462433,1615659540
2021-03-13 18:20:00,0.40952,0.409871,0.409442,0.409871,16954.1987072871,1615659600
2021-03-13 18:21:00,0.409883,0.409941,0.40968,0.409941,2374.7866206305,1615659660
2021-03-13 18:22:00,0.40986,0.40986,0.409667,0.409829,1429.0773754947802,1615659720
2021-03-13 18:23:00,0.409567,0.40963,0.409187,0.40942,6364.3066929681,1615659780
2021-03-13 18:24:00,0.409373,0.409628,0.409336,0.409336,1019.4772389774,1615659840
2021-03-13 18:25:00,0.409258,0.409378,0.409171,0.409304,1809.9124621628,1615659900
2021-03-13 18:26:00,0.409281,0.409303,0.409209,0.40928,2094.546050704,1615659960
2021-03-13 18:27:00,0.40914,0.409512,0.40906,0.409378,9191.9428225544,1615660020
2021-03-13 18:28:00,0.409332,0.409377,0.409332,0.409377,387.0208847568,1615660080
2021-03-13 18:29:00,0.40941,0.409529,0.40939,0.40939,102.8045298621,1615660140
2021-03-13 18:30:00,0.409334,0.409421,0.408743,0.408743,6208.2934477723,1615660200
2021-03-13 18:31:00,0.4086,0.4086,0.408228,0.408451,3689.7454925845,1615660260
2021-03-13 18:32:00,0.408563,0.408659,0.408178,0.408337,2578.820172768,1615660320
2021-03-13 18:33:00,0.408018,0.408147,0.407356,0.407356,8005.066576571,1615660380
2021-03-13 18:34:00,0.407565,0.408039,0.407443,0.407578,14425.4435165459,1615660440
2021-03-13 18:35:00,0.407598,0.407879,0.407525,0.407792,28713.1831888234,1615660500
2021-03-13 18:36:00,0.407966,0.407991,0.407411,0.407559,5639.7620901752,1615660560
2021-03-13 18:37:00,0.407637,0.408278,0.407637,0.408102,2085.3567251601,1615660620
2021-03-13 18:38:00,0.408259,0.40826,0.407432,0.407432,17237.9245204984,1615660680
2021-03-13 18:39:00,0.407516,0.407877,0.407074,0.407877,73840.5251122243,1615660740
2021-03-13 18:40:00,0.407758,0.408168,0.40762,0.408168,9156.395424461,1615660800
2021-03-13 18:41:00,0.408168,0.408409,0.408027,0.408105,4038.8177805017,1615660860
2021-03-13 18:42:00,0.408115,0.408161,0.407866,0.407987,6142.6978338832,1615660920
2021-03-13 18:43:00,0.40798,0.40799,0.407796,0.407857,2316.6389549242,1615660980
2021-03-13 18:44:00,0.407831,0.407992,0.40766,0.407953,4559.8532542995,1615661040
2021-03-13 18:45:00,0.408002,0.408047,0.407637,0.407705,9444.6943767339,1615661100
2021-03-13 18:46:00,0.407854,0.40789,0.407482,0.407666,43337.2300563083,1615661160
2021-03-13 18:47:00,0.407669,0.407681,0.407224,0.407515,35099.1107213181,1615661220
2021-03-13 18:48:00,0.407515,0.407595,0.407178,0.407209,49405.3572087983,1615661280
2021-03-13 18:49:00,0.407219,0.407737,0.407216,0.407624,7829.8154543881,1615661340
2021-03-13 18:50:00,0.407528,0.407583,0.407422,0.407529,5671.1739316824,1615661400
2021-03-13 18:51:00,0.407515,0.407746,0.407514,0.40765,20209.5676151873,1615661460
2021-03-13 18:52:00,0.407531,0.407638,0.407476,0.407477,2210.8312630634,1615661520
2021-03-13 18:53:00,0.407472,0.407576,0.407273,0.407448,1766.7875103909,1615661580
2021-03-13 18:54:00,0.40732,0.40732,0.406293,0.406293,14850.3561904922,1615661640
2021-03-13 18:55:00,0.406408,0.406562,0.40625,0.406562,17470.4347463192,1615661700
2021-03-13 18:56:00,0.40677,0.407022,0.406489,0.406861,1402.2112468815,1615661760
2021-03-13 18:57:00,0.406888,0.407339,0.406786,0.407236,1704.7208923144,1615661820
2021-03-13 18:58:00,0.407146,0.407362,0.40702,0.407362,1720.4789906705,1615661880
2021-03-13 18:59:00,0.407381,0.407776,0.407305,0.407776,622.9321552339,1615661940
