datetime,open,high,low,close,volume,id
2021-03-13 15:43:00,2.174,2.1796,2.174,2.1768,17468.68236368,1615650180
2021-03-13 15:44:00,2.1772,2.1772,2.1736,2.1748,3574.68558168,1615650240
2021-03-13 15:45:00,2.1769,2.188,2.1769,2.1862,9940.95594097,1615650300
2021-03-13 15:46:00,2.1833,2.1851,2.1825,2.1839,20827.51171423,1615650360
2021-03-13 15:47:00,2.1839,2.1889,2.1839,2.1877,13338.20594686,1615650420
2021-03-13 15:48:00,2.1881,2.189,2.1869,2.1869,4261.80165588,1615650480
2021-03-13 15:49:00,2.1879,2.1904,2.1876,2.189,8805.35363933,1615650540
2021-03-13 15:50:00,2.1898,2.1906,2.1891,2.1906,1709.88694901,1615650600
2021-03-13 15:51:00,2.1913,2.1913,2.1891,2.1891,2094.60369485,1615650660
2021-03-13 15:52:00,2.1892,2.1908,2.1875,2.1901,7721.53148109,1615650720
2021-03-13 15:53:00,2.1912,2.1912,2.1904,2.1904,6368.43877097,1615650780
2021-03-13 15:54:00,2.1903,2.1915,2.1873,2.1874,6398.39733773,1615650840
2021-03-13 15:55:00,2.1874,2.1907,2.187,2.1899,26953.59279435,1615650900
2021-03-13 15:56:00,2.1893,2.1914,2.187,2.1892,44270.42865641,1615650960
2021-03-13 15:57:00,2.1892,2.1918,2.189,2.1918,16913.74761288,1615651020
2021-03-13 15:58:00,2.1918,2.1997,2.1918,2.1981,16400.05109296,1615651080
2021-03-13 15:59:00,2.1975,2.1979,2.1915,2.1962,11839.22573687,1615651140
2021-03-13 16:00:00,2.1981,2.2093,2.1981,2.2061,18607.1281872,1615651200
2021-03-13 16:01:00,2.2061,2.2077,2.1976,2.2002,17182.34696626,1615651260
2021-03-13 16:02:00,2.2027,2.2088,2.2027,2.2067,7469.09891007,1615651320
2021-03-13 16:03:00,2.2081,2.2138,2.2043,2.2134,24759.403673513287,1615651380
2021-03-13 16:04:00,2.2135,2.2135,2.2043,2.2074,14823.342994582012,1615651440
2021-03-13 16:05:00,2.2081,2.2121,2.2077,2.2101,15400.78581987,1615651500
2021-03-13 16:06:00,2.2107,2.2124,2.2066,2.2081,25212.61956058,1615651560
2021-03-13 16:07:00,2.2086,2.214,2.2086,2.214,23458.846164577015,1615651620
2021-03-13 16:08:00,2.2138,2.22,2.2138,2.2194,17845.26981629,1615651680
2021-03-13 16:09:00,2.2192,2.2197,2.2128,2.2151,42857.22160457,1615651740
2021-03-13 16:10:00,2.2151,2.2184,2.2137,2.218,11318.37205238,1615651800
2021-03-13 16:11:00,2.2164,2.2199,2.215,2.2176,3633.90446379,1615651860
2021-03-13 16:12:00,2.2182,2.2198,2.2178,2.2183,11972.61564063,1615651920
2021-03-13 16:13:00,2.2187,2.2222,2.2181,2.2222,33985.65289859,1615651980
2021-03-13 16:14:00,2.2222,2.229,2.222,2.2253,50967.2959234,1615652040
2021-03-13 16:15:00,2.2277,2.2298,2.2237,2.2276,30328.844706534597,1615652100
2021-03-13 16:16:00,2.2278,2.228,2.2119,2.2122,82994.19728880459,1615652160
2021-03-13 16:17:00,2.213,2.2266,2.2121,2.2204,35725.38354105204,1615652220
2021-03-13 16:18:00,2.2223,2.2234,2.2187,2.2225,15422.104499812896,1615652280
2021-03-13 16:19:00,2.2227,2.2247,2.2197,2.2222,20200.64991413224,1615652340
2021-03-13 16:20:00,2.2223,2.226,2.2222,2.2256,6561.36405537,1615652400
2021-03-13 16:21:00,2.226,2.23,2.2197,2.2223,105905.7839832555,1615652460
2021-03-13 16:22:00,2.2223,2.2224,2.2162,2.2167,16444.390845244496,1615652520
2021-03-13 16:23:00,2.2167,2.218,2.2149,2.2152,31227.68540796,1615652580
2021-03-13 16:24:00,2.2156,2.2209,2.2155,2.22,16540.69868391,1615652640
2021-03-13 16:25:00,2.2209,2.2209,2.2173,2.2173,3128.07827121,1615652700
2021-03-13 16:26:00,2.2171,2.2171,2.2037,2.2037,12859.32103759,1615652760
2021-03-13 16:27:00,2.2035,2.2038,2.1958,2.1995,13087.66254569,1615652820
2021-03-13 16:28:00,2.2003,2.2052,2.1977,2.2016,10149.057544268153,1615652880
2021-03-13 16:29:00,2.2014,2.203,2.1942,2.1947,12632.64835846,1615652940
2021-03-13 16:30:00,2.1939,2.1969,2.1904,2.195,21042.29029488,1615653000
2021-03-13 16:31:00,2.1953,2.1984,2.1947,2.1952,8887.4885831,1615653060
2021-03-13 16:32:00,2.1956,2.1991,2.195,2.1991,5044.09549351,1615653120
2021-03-13 16:33:00,2.2,2.209,2.2,2.206,29133.19686734,1615653180
2021-03-13 16:34:00,2.2043,2.24,2.2043,2.2381,58740.7988256,1615653240
2021-03-13 16:35:00,2.2383,2.2687,2.2365,2.266,633753.2432396539,1615653300
2021-03-13 16:36:00,2.263,2.2732,2.2543,2.267,180836.48690428567,1615653360
2021-03-13 16:37:00,2.2684,2.2734,2.2568,2.2604,144251.04886462496,1615653420
2021-03-13 16:38:00,2.2604,2.2706,2.2587,2.2651,111645.400753891,1615653480
2021-03-13 16:39:00,2.2661,2.285,2.264,2.2845,116786.3453516023,1615653540
2021-03-13 16:40:00,2.2845,2.2954,2.2771,2.2806,375014.1816070059,1615653600
2021-03-13 16:41:00,2.2818,2.2882,2.2713,2.2752,54349.52065659033,1615653660
2021-03-13 16:42:00,2.274,2.2893,2.2723,2.2867,99006.00125495608,1615653720
2021-03-13 16:43:00,2.2863,2.2875,2.2713,2.28,67441.84751488474,1615653780
2021-03-13 16:44:00,2.2799,2.2897,2.2789,2.2824,89707.17605415726,1615653840
2021-03-13 16:45:00,2.2824,2.29,2.277,2.29,38909.15969486287,1615653900
2021-03-13 16:46:00,2.29,2.2955,2.2883,2.295,53427.029225707585,1615653960
2021-03-13 16:47:00,2.2951,2.2973,2.2801,2.2855,54123.68981147752,1615654020
2021-03-13 16:48:00,2.2822,2.297,2.2778,2.2918,245099.8368162298,1615654080
2021-03-13 16:49:00,2.2924,2.2966,2.2866,2.2935,62773.634821620486,1615654140
2021-03-13 16:50:00,2.2913,2.2955,2.2842,2.2922,75287.02754696796,1615654200
2021-03-13 16:51:00,2.2891,2.3185,2.2886,2.3137,313868.48897050787,1615654260
2021-03-13 16:52:00,2.3112,2.326,2.3079,2.3212,160366.92366550627,1615654320
2021-03-13 16:53:00,2.3206,2.3322,2.3141,2.3306,193878.2003341988,1615654380
2021-03-13 16:54:00,2.3315,2.333,2.3087,2.3112,281708.21862614964,1615654440
2021-03-13 16:55:00,2.3094,2.33,2.297,2.3236,168163.0223706619,1615654500
2021-03-13 16:56:00,2.3236,2.3369,2.3219,2.3299,123289.38969274062,1615654560
2021-03-13 16:57:00,2.3301,2.3354,2.3179,2.3269,102016.87678077,1615654620
2021-03-13 16:58:00,2.3257,2.3317,2.3213,2.331,59998.32841160694,1615654680
2021-03-13 16:59:00,2.3308,2.34,2.3283,2.3347,89872.97094224075,1615654740
2021-03-13 17:00:00,2.3347,2.3399,2.3312,2.3363,60402.90595748191,1615654800
2021-03-13 17:01:00,2.3361,2.3366,2.3128,2.3205,58462.92412438,1615654860
2021-03-13 17:02:00,2.3203,2.3281,2.3166,2.3234,52190.12929049797,1615654920
2021-03-13 17:03:00,2.323,2.323,2.3067,2.3188,49025.6553955578,1615654980
2021-03-13 17:04:00,2.3188,2.3266,2.317,2.3204,44374.32548775,1615655040
2021-03-13 17:05:00,2.3241,2.33,2.308,2.3276,83587.30328017962,1615655100
2021-03-13 17:06:00,2.3275,2.33,2.3227,2.3279,42471.229819792934,1615655160
2021-03-13 17:07:00,2.3256,2.3291,2.3221,2.3221,37208.33687016,1615655220
2021-03-13 17:08:00,2.3223,2.3386,2.3223,2.3386,65644.08492186455,1615655280
2021-03-13 17:09:00,2.3386,2.3392,2.3239,2.3281,28295.01942772,1615655340
2021-03-13 17:10:00,2.3283,2.3377,2.3277,2.3316,34651.00296006,1615655400
2021-03-13 17:11:00,2.3312,2.3312,2.32,2.3201,48160.81609869,1615655460
2021-03-13 17:12:00,2.32,2.3247,2.3168,2.3204,17965.40413254,1615655520
2021-03-13 17:13:00,2.321,2.321,2.3027,2.3047,45706.01728842,1615655580
2021-03-13 17:14:00,2.3051,2.3104,2.2981,2.3049,80449.69460371333,1615655640
2021-03-13 17:15:00,2.3041,2.3126,2.3037,2.3076,14878.89036009,1615655700
2021-03-13 17:16:00,2.3072,2.3125,2.3032,2.3121,46982.91954742763,1615655760
2021-03-13 17:17:00,2.3098,2.3133,2.3066,2.3079,7864.02773554,1615655820
2021-03-13 17:18:00,2.3079,2.3088,2.3016,2.303,6194.59425619,1615655880
2021-03-13 17:19:00,2.3022,2.3125,2.2997,2.3125,31956.78661453,1615655940
2021-03-13 17:20:00,2.314,2.3164,2.3106,2.3106,47299.1690504,1615656000
2021-03-13 17:21:00,2.3116,2.3131,2.306,2.3094,10327.24638893,1615656060
2021-03-13 17:22:00,2.307,2.3083,2.3068,2.3068,23344.08462998,1615656120
2021-03-13 17:23:00,2.3068,2.3098,2.3058,2.3065,18426.96901716,1615656180
2021-03-13 17:24:00,2.3067,2.3088,2.3044,2.3088,34653.96363692,1615656240
2021-03-13 17:25:00,2.3072,2.3085,2.3035,2.3067,7710.9199337,1615656300
2021-03-13 17:26:00,2.3064,2.3079,2.3047,2.3065,9436.17281315,1615656360
2021-03-13 17:27:00,2.3066,2.3081,2.3059,2.307,13316.01858303,1615656420
2021-03-13 17:28:00,2.3051,2.3097,2.3051,2.3097,28200.27315853,1615656480
2021-03-13 17:29:00,2.3098,2.3156,2.3098,2.3156,37302.22611333,1615656540
2021-03-13 17:30:00,2.3146,2.318,2.3123,2.318,5257.87635126,1615656600
2021-03-13 17:31:00,2.3173,2.3254,2.3173,2.3221,3958.90847346,1615656660
2021-03-13 17:32:00,2.3241,2.3395,2.323,2.3339,119760.65095587,1615656720
2021-03-13 17:33:00,2.3344,2.3422,2.3323,2.337,104259.96403732663,1615656780
2021-03-13 17:34:00,2.3416,2.3426,2.3364,2.3382,30719.72909093,1615656840
2021-03-13 17:35:00,2.3387,2.3448,2.3334,2.3346,75575.29649896878,1615656900
2021-03-13 17:36:00,2.3347,2.3449,2.3291,2.3416,51580.8990722712,1615656960
2021-03-13 17:37:00,2.3395,2.3444,2.3374,2.3412,22745.475723174703,1615657020
2021-03-13 17:38:00,2.3415,2.343,2.3339,2.343,67514.30442860305,1615657080
2021-03-13 17:39:00,2.3416,2.346,2.3399,2.3445,12140.26007334,1615657140
2021-03-13 17:40:00,2.3447,2.347,2.3394,2.3437,17167.0643115,1615657200
2021-03-13 17:41:00,2.3447,2.3463,2.3373,2.3416,92817.77284203,1615657260
2021-03-13 17:42:00,2.3411,2.3416,2.3351,2.3382,10473.72158924,1615657320
2021-03-13 17:43:00,2.3373,2.3404,2.3346,2.3401,26444.10406953,1615657380
2021-03-13 17:44:00,2.3416,2.3428,2.3372,2.3392,58371.61003202,1615657440
2021-03-13 17:45:00,2.3405,2.3425,2.3381,2.3407,9430.94917105,1615657500
2021-03-13 17:46:00,2.3402,2.3419,2.3394,2.3399,11355.03625524,1615657560
2021-03-13 17:47:00,2.3389,2.34,2.3389,2.3391,13747.65396934,1615657620
2021-03-13 17:48:00,2.34,2.3417,2.3391,2.3391,6032.84452826,1615657680
2021-03-13 17:49:00,2.34,2.3484,2.34,2.3472,23502.40040641474,1615657740
2021-03-13 17:50:00,2.3482,2.3556,2.3454,2.3478,101896.88347771544,1615657800
2021-03-13 17:51:00,2.3527,2.3591,2.3483,2.3535,71507.31797379423,1615657860
2021-03-13 17:52:00,2.3536,2.3597,2.3524,2.3538,25612.38238597,1615657920
2021-03-13 17:53:00,2.3565,2.3597,2.3515,2.3517,26431.89720021,1615657980
2021-03-13 17:54:00,2.3532,2.3581,2.3407,2.3418,33180.69067497,1615658040
2021-03-13 17:55:00,2.3399,2.3506,2.337,2.3493,58053.631039266314,1615658100
2021-03-13 17:56:00,2.3492,2.3529,2.3468,2.3517,10709.236748985926,1615658160
2021-03-13 17:57:00,2.3517,2.3527,2.3471,2.3476,8147.86724692,1615658220
2021-03-13 17:58:00,2.3464,2.3464,2.339,2.3402,28229.25390701,1615658280
2021-03-13 17:59:00,2.3426,2.3437,2.3395,2.3422,40009.77178728,1615658340
2021-03-13 18:00:00,2.3435,2.3587,2.3435,2.3587,42177.23140856,1615658400
2021-03-13 18:01:00,2.3585,2.3585,2.3539,2.357,41047.60897811,1615658460
2021-03-13 18:02:00,2.3571,2.3591,2.3554,2.356,11632.63092967,1615658520
2021-03-13 18:03:00,2.356,2.36,2.354,2.3578,37403.17471786,1615658580
2021-03-13 18:04:00,2.3578,2.36,2.3549,2.3597,26734.01747911,1615658640
2021-03-13 18:05:00,2.355,2.3558,2.3519,2.3555,11851.44920744,1615658700
2021-03-13 18:06:00,2.3549,2.3549,2.3452,2.348,37738.79046484,1615658760
2021-03-13 18:07:00,2.348,2.3506,2.3426,2.3435,13342.30276514,1615658820
2021-03-13 18:08:00,2.342,2.3443,2.3337,2.3345,23581.31807935,1615658880
2021-03-13 18:09:00,2.3353,2.3389,2.3316,2.3317,28146.21712233,1615658940
2021-03-13 18:10:00,2.3321,2.3339,2.3262,2.3274,12677.161001092021,1615659000
2021-03-13 18:11:00,2.3285,2.3413,2.3278,2.3389,19116.98372719,1615659060
2021-03-13 18:12:00,2.3394,2.3416,2.3372,2.3382,2362.29430641,1615659120
2021-03-13 18:13:00,2.3375,2.3454,2.3375,2.3418,50225.20756162,1615659180
2021-03-13 18:14:00,2.3413,2.3426,2.335,2.3357,24395.40254171,1615659240
2021-03-13 18:15:00,2.3357,2.3404,2.3327,2.3332,7218.87350931,1615659300
2021-03-13 18:16:00,2.3351,2.337,2.3267,2.3283,65075.96564612,1615659360
2021-03-13 18:17:00,2.328,2.3336,2.325,2.3312,42850.70271721,1615659420
2021-03-13 18:18:00,2.3278,2.3298,2.3247,2.3257,4400.99868519,1615659480
